ID	pax_quant
AT5G22880	0.000558001559614359
AT3G16780	0.000557001556819351
AT3G52300	0.000556001554024343
AT2G43030	0.000552001542844312
AT4G13850	0.000551001540049304
AT4G35000	0.000549001534459288
AT3G63140	0.000549001534459288
AT1G23310	0.000547001528869273
AT3G15670	0.000544001520484249
AT3G45980	0.000544001520484249
ATCG00800	0.000542001514894234
AT1G65980	0.000542001514894234
AT3G53420	0.00053900150650921
AT4G01310	0.000538001503714202
AT3G15950	0.000537001500919195
AT1G07140	0.000536001498124187
AT3G44310	0.000536001498124187
AT5G09650	0.000536001498124187
AT1G78380	0.000536001498124187
AT4G02770	0.000534001492534171
AT1G10960	0.000529001478559132
AT2G20420	0.000529001478559132
AT3G09790	0.000528001475764124
ATCG01310	0.000528001475764124
ATCG00830	0.000528001475764124
AT5G49910	0.000528001475764124
AT1G11910	0.000526001470174109
AT5G59910	0.000526001470174109
AT2G05100	0.000524001464584093
AT3G49305	0.000523001461789085
AT1G24360	0.000522001458994077
AT5G43940	0.000522001458994077
AT5G46110	0.00052100145619907
AT1G54780	0.000519001450609054
AT1G56340	0.000517001445019038
AT3G46780	0.000517001445019038
AT1G07790	0.000516001442224031
AT1G06950	0.000514001436634015
AT4G35450	0.000514001436634015
AT5G64140	0.000513001433839007
AT3G10920	0.000510001425453984
AT1G73230	0.000509001422658976
AT5G59870	0.000506001414273953
AT4G11150	0.000505001411478945
AT1G65260	0.000504001408683937
AT3G09630	0.000503001405888929
AT2G18020	0.000503001405888929
AT2G47400	0.000502001403093921
AT4G31990	0.000501001400298913
AT3G20390	0.000501001400298913
AT2G41110	0.00049800139191389
AT1G20440	0.000497001389118882
AT2G35370	0.000495001383528867
AT3G46970	0.000492001375143843
AT5G07440	0.000492001375143843
AT2G32060	0.000492001375143843
AT2G30870	0.000492001375143843
AT5G47210	0.000492001375143843
AT5G63400	0.000491001372348835
AT5G27770	0.000490001369553828
AT1G03600	0.000490001369553828
AT3G53020	0.000484001352783781
AT1G55490	0.000483001349988773
AT1G51980	0.000483001349988773
AT2G23120	0.000481001344398757
AT3G56240	0.000479001338808742
AT2G24270	0.000479001338808742
AT2G42600	0.000479001338808742
AT1G70410	0.000478001336013734
AT4G32260	0.000476001330423718
AT1G03680	0.000473001322038695
AT2G33150	0.000472001319243687
AT4G02230	0.000471001316448679
AT5G07020	0.000470001313653671
AT1G47200	0.000469001310858663
AT1G54870	0.000467001305268648
AT5G11670	0.000467001305268648
AT2G18110	0.000467001305268648
AT3G63410	0.00046600130247364
AT3G22640	0.00046600130247364
AT3G09820	0.00046600130247364
AT5G16130	0.000463001294088617
AT5G43330	0.000462001291293609
AT2G44120	0.000462001291293609
AT1G03890	0.000460001285703593
AT3G15730	0.000460001285703593
AT5G01650	0.00045700127731857
AT2G44060	0.000456001274523562
AT1G12840	0.000454001268933546
AT2G44350	0.000453001266138539
AT1G32470	0.000451001260548523
AT4G13930	0.000450001257753515
AT5G42020	0.000450001257753515
AT3G10090	0.000449001254958507
AT5G03850	0.000449001254958507
AT3G08590	0.000449001254958507
AT4G38510	0.000448001252163499
AT1G09640	0.000447001249368492
AT3G15020	0.00044300123818846
AT3G46030	0.000442001235393453
AT4G25050	0.000442001235393453
AT5G04590	0.000441001232598445
AT2G01520	0.000440001229803437
AT1G04270	0.000437001221418414
AT3G55280	0.000436001218623406
AT2G39460	0.000436001218623406
AT3G12580	0.000435001215828398
AT2G24200	0.00043400121303339
AT5G08280	0.00043400121303339
AT4G22890	0.000433001210238382
AT1G47128	0.000432001207443374
AT1G43670	0.000430001201853359
AT5G17710	0.000430001201853359
AT5G65430	0.000429001199058351
AT5G14780	0.000429001199058351
AT5G58330	0.000429001199058351
AT5G07350	0.000428001196263343
AT2G07732	0.000424001185083312
AT4G39730	0.000423001182288304
AT2G28720	0.000422001179493296
AT4G32208	0.000422001179493296
AT2G30620	0.000421001176698289
AT3G61440	0.000418001168313265
AT1G74470	0.000418001168313265
AT2G02130	0.000418001168313265
AT3G11940	0.000417001165518257
AT3G23600	0.000416001162723249
AT2G04390	0.000415001159928242
AT1G14980	0.000415001159928242
AT5G23900	0.000412001151543218
AT1G74970	0.00041100114874821
AT2G17360	0.00041100114874821
ATCG00730	0.00041100114874821
AT4G35830	0.000410001145953203
AT3G23810	0.000410001145953203
AT3G51800	0.000410001145953203
AT5G12140	0.000409001143158195
AT5G02490	0.000408001140363187
AT2G15620	0.000408001140363187
AT1G09780	0.000406001134773171
AT5G16050	0.000406001134773171
AT3G59970	0.000406001134773171
AT5G07090	0.000406001134773171
AT2G06850	0.000404001129183156
AT5G60640	0.000403001126388148
AT5G09590	0.00040200112359314
AT1G14810	0.00040200112359314
AT4G10480	0.000401001120798132
AT3G02520	0.000399001115208117
AT1G31812	0.000399001115208117
AT5G22650	0.000398001112413109
AT2G36880	0.000398001112413109
AT2G37470	0.000397001109618101
AT5G30510	0.000396001106823093
AT4G32470	0.000396001106823093
AT1G23190	0.000396001106823093
AT2G44920	0.000394001101233078
AT3G53650	0.000394001101233078
AT5G61790	0.000392001095643062
AT5G24490	0.000390001090053046
AT5G58420	0.000390001090053046
AT3G13470	0.000390001090053046
AT1G76030	0.000389001087258039
AT5G28540	0.000388001084463031
AT3G48990	0.000386001078873015
AT1G20260	0.000384001073283
AT4G18100	0.000383001070487992
AT1G16080	0.000383001070487992
AT2G20450	0.000381001064897976
AT3G11510	0.000380001062102968
AT1G17880	0.00037900105930796
AT3G02080	0.00037900105930796
AT2G38230	0.000378001056512953
AT5G58070	0.000378001056512953
AT3G63460	0.000377001053717945
AT1G62380	0.000377001053717945
AT4G02930	0.000375001048127929
AT1G66410	0.000374001045332921
AT1G71500	0.000374001045332921
AT5G02570	0.000372001039742906
AT3G01480	0.000371001036947898
AT1G14950	0.000371001036947898
AT2G19480	0.000371001036947898
AT4G34050	0.00037000103415289
AT4G34450	0.00037000103415289
AT1G04560	0.00037000103415289
AT3G48930	0.000369001031357882
AT1G29900	0.000368001028562875
AT1G70730	0.000368001028562875
AT5G20890	0.000367001025767867
AT4G23650	0.000366001022972859
AT5G26280	0.000366001022972859
AT2G31390	0.000365001020177851
AT3G12390	0.000365001020177851
AT3G17240	0.00036100100899782
AT3G44890	0.000360001006202812
AT3G10610	0.000358001000612796
AT5G10860	0.000358001000612796
AT3G12915	0.000358001000612796
AT5G09510	0.000358001000612796
AT1G70850	0.000356000995022781
AT5G67500	0.000356000995022781
AT4G15000	0.000355000992227773
AT5G24780	0.000355000992227773
AT2G33210	0.000354000989432765
AT5G42270	0.000353000986637757
AT1G05190	0.00035200098384275
AT2G37270	0.000351000981047742
AT3G49470	0.000351000981047742
AT1G22530	0.000351000981047742
AT5G20920	0.000351000981047742
AT2G42560	0.000350000978252734
AT1G18540	0.000350000978252734
AT4G23600	0.000349000975457726
AT5G50850	0.000349000975457726
AT3G13920	0.000349000975457726
AT5G52240	0.000349000975457726
AT2G20890	0.000348000972662718
AT2G35490	0.000347000969867711
AT5G02960	0.000347000969867711
AT4G39330	0.000346000967072703
AT3G61430	0.000345000964277695
AT1G04690	0.000345000964277695
AT5G44340	0.000345000964277695
AT2G31610	0.000344000961482687
AT5G08690	0.000343000958687679
AT3G19170	0.000343000958687679
AT5G08670	0.000343000958687679
AT3G60820	0.000342000955892671
AT2G36620	0.000341000953097664
AT1G27450	0.000341000953097664
AT3G23390	0.000341000953097664
ATCG00150	0.000340000950302656
AT1G66200	0.000339000947507648
AT2G26080	0.000339000947507648
AT1G08830	0.00033800094471264
AT3G45030	0.000337000941917632
AT5G35360	0.000336000939122625
AT4G25080	0.000335000936327617
AT1G79920	0.000335000936327617
AT4G27170	0.000335000936327617
AT3G02870	0.000335000936327617
ATCG01240	0.000334000933532609
ATCG00670	0.000334000933532609
AT5G19770	0.000334000933532609
AT1G50480	0.000334000933532609
AT5G19780	0.000334000933532609
ATCG00900	0.000334000933532609
AT2G22170	0.000333000930737601
AT2G40490	0.000331000925147586
AT3G27850	0.000331000925147586
AT5G46800	0.000330000922352578
AT4G31300	0.00032900091955757
AT3G08030	0.00032900091955757
AT2G42130	0.00032900091955757
AT2G30060	0.000328000916762562
AT1G41880	0.000328000916762562
AT4G24830	0.000327000913967554
AT3G48890	0.000327000913967554
AT5G08680	0.000326000911172546
AT2G43560	0.000323000902787523
AT3G18890	0.000323000902787523
AT5G19440	0.000322000899992515
AT4G33090	0.000321000897197507
AT4G26970	0.000318000888812484
AT3G28220	0.000318000888812484
AT4G20850	0.000318000888812484
AT4G33680	0.000318000888812484
AT5G53560	0.000318000888812484
AT5G37780	0.000318000888812484
AT5G54500	0.000317000886017476
AT1G69840	0.000315000880427461
AT3G51260	0.000315000880427461
AT1G26880	0.000314000877632453
AT3G22200	0.000314000877632453
AT3G43720	0.000313000874837445
AT1G69620	0.000312000872042437
AT5G56500	0.000312000872042437
AT1G54630	0.000311000869247429
AT3G24830	0.000311000869247429
AT2G24940	0.000311000869247429
AT3G03960	0.000311000869247429
AT5G20830	0.000310000866452421
AT3G62290	0.000310000866452421
AT3G11710	0.000309000863657414
AT2G19760	0.000309000863657414
AT5G27850	0.000308000860862406
AT5G02450	0.000307000858067398
AT5G16970	0.000307000858067398
AT3G03250	0.00030600085527239
AT2G47610	0.000304000849682375
AT1G64520	0.000303000846887367
AT2G25970	0.000303000846887367
AT2G34460	0.000303000846887367
AT1G23490	0.000301000841297351
AT1G70490	0.000301000841297351
AT1G69740	0.000301000841297351
AT2G21580	0.000300000838502343
AT5G40770	0.000300000838502343
AT5G56670	0.000299000835707336
AT4G29390	0.000299000835707336
AT2G19750	0.000299000835707336
AT2G35410	0.000299000835707336
AT5G13490	0.000298000832912328
AT2G47170	0.000298000832912328
AT1G10630	0.000298000832912328
AT5G62300	0.00029700083011732
AT4G01850	0.00029700083011732
AT2G30200	0.000296000827322312
AT3G54640	0.000296000827322312
AT1G09620	0.000296000827322312
AT4G27440	0.000296000827322312
AT1G10370	0.000295000824527304
AT3G17020	0.000294000821732297
AT3G53460	0.000294000821732297
AT3G07110	0.000294000821732297
AT3G18780	0.000294000821732297
AT2G18040	0.000294000821732297
AT4G02530	0.000293000818937289
AT1G57660	0.000292000816142281
AT1G57860	0.000292000816142281
AT5G23540	0.000292000816142281
AT1G06530	0.000291000813347273
AT4G15210	0.000290000810552265
AT5G14670	0.000289000807757257
AT3G11830	0.000289000807757257
AT1G66970	0.000289000807757257
AT3G13580	0.000289000807757257
AT3G44100	0.00028800080496225
AT1G53310	0.00028800080496225
AT3G25520	0.00028800080496225
AT4G22670	0.00028800080496225
AT1G77510	0.000286000799372234
AT2G09990	0.000286000799372234
AT3G27830	0.000286000799372234
AT3G05900	0.000285000796577226
AT3G09680	0.000285000796577226
AT3G54400	0.000285000796577226
AT5G20010	0.000285000796577226
AT4G14960	0.000285000796577226
AT1G49240	0.000284000793782218
AT2G36160	0.000283000790987211
AT5G60600	0.000283000790987211
AT5G48480	0.000283000790987211
AT5G20950	0.000283000790987211
AT3G18190	0.000282000788192203
AT5G28840	0.000282000788192203
AT2G37340	0.000282000788192203
AT2G30970	0.000282000788192203
AT1G22450	0.000281000785397195
AT5G56030	0.000281000785397195
AT3G61220	0.000280000782602187
AT1G02500	0.000280000782602187
AT5G07030	0.000280000782602187
AT2G27530	0.000280000782602187
AT1G75350	0.000279000779807179
AT1G15140	0.000279000779807179
AT1G47260	0.000279000779807179
AT1G18210	0.000278000777012172
AT3G48870	0.000278000777012172
AT1G20450	0.000277000774217164
AT3G62870	0.000277000774217164
AT5G06290	0.000277000774217164
AT1G15340	0.000276000771422156
AT5G16390	0.000275000768627148
AT5G61780	0.00027400076583214
AT1G50010	0.00027400076583214
AT2G42530	0.00027400076583214
AT1G04820	0.00027400076583214
AT4G26740	0.000273000763037132
AT3G25230	0.000273000763037132
AT5G03630	0.000273000763037132
AT2G30950	0.000272000760242125
AT2G38040	0.000272000760242125
AT1G03130	0.000272000760242125
AT4G37870	0.000272000760242125
AT1G67280	0.000272000760242125
AT1G27400	0.000271000757447117
AT5G48230	0.000271000757447117
AT5G53490	0.000271000757447117
AT5G56710	0.000271000757447117
AT5G44020	0.000270000754652109
AT5G26830	0.000270000754652109
AT1G30580	0.000270000754652109
AT5G56010	0.000270000754652109
AT1G76080	0.000269000751857101
AT3G52580	0.000269000751857101
AT3G29320	0.000268000749062093
ATCG00580	0.000268000749062093
AT3G63190	0.000268000749062093
AT3G28940	0.000268000749062093
AT3G09840	0.000267000746267086
AT1G09590	0.000266000743472078
AT3G47370	0.000266000743472078
AT2G42210	0.000266000743472078
AT3G48000	0.000266000743472078
ATCG00790	0.000266000743472078
AT1G09690	0.000266000743472078
AT4G15530	0.000266000743472078
AT3G09500	0.000266000743472078
AT5G65020	0.00026500074067707
AT1G14930	0.00026500074067707
AT3G11250	0.00026500074067707
AT3G56130	0.00026500074067707
AT3G17210	0.000264000737882062
AT5G49360	0.000264000737882062
AT5G41670	0.000264000737882062
AT2G05520	0.000264000737882062
AT5G04750	0.000264000737882062
ATCG00770	0.000262000732292047
AT3G47070	0.000261000729497039
AT4G27160	0.000260000726702031
AT1G68590	0.000259000723907023
AT3G14210	0.000259000723907023
AT1G67430	0.000259000723907023
AT5G35530	0.000259000723907023
AT3G25860	0.000258000721112015
AT1G08380	0.000257000718317008
AT1G75950	0.000257000718317008
AT4G34620	0.000257000718317008
AT2G43910	0.000256000715522
AT1G01620	0.000256000715522
AT2G30110	0.000255000712726992
AT1G74050	0.000255000712726992
AT1G74060	0.000255000712726992
AT3G19820	0.000254000709931984
AT4G24620	0.000254000709931984
AT1G54270	0.000254000709931984
AT5G26742	0.000253000707136976
AT5G67360	0.000253000707136976
AT5G27470	0.000252000704341968
AT4G23400	0.000252000704341968
AT3G21370	0.000251000701546961
AT3G57610	0.000250000698751953
AT1G02930	0.000250000698751953
AT1G03220	0.000249000695956945
AT1G54100	0.000249000695956945
AT3G58730	0.000249000695956945
AT3G56150	0.000248000693161937
AT1G56110	0.000248000693161937
AT3G53990	0.000248000693161937
AT5G05010	0.000248000693161937
AT3G20050	0.000248000693161937
AT2G19740	0.000248000693161937
AT4G26230	0.000248000693161937
AT1G56410	0.000248000693161937
AT1G29880	0.000247000690366929
AT3G24170	0.000247000690366929
AT5G50250	0.000247000690366929
AT4G23100	0.000247000690366929
AT5G62690	0.000247000690366929
AT5G62700	0.000247000690366929
AT4G17390	0.000246000687571922
AT3G62530	0.000246000687571922
AT4G16720	0.000246000687571922
AT5G15450	0.000246000687571922
AT4G21150	0.000246000687571922
AT1G31180	0.000245000684776914
AT5G41520	0.000245000684776914
AT5G48300	0.000244000681981906
AT4G27500	0.000243000679186898
AT3G16140	0.00024200067639189
AT1G50200	0.00024200067639189
AT3G53870	0.000241000673596883
AT4G11600	0.000241000673596883
ATCG00780	0.000240000670801875
AT3G12110	0.000239000668006867
AT5G14200	0.000239000668006867
AT3G48730	0.000239000668006867
AT5G42790	0.000239000668006867
AT1G20010	0.000239000668006867
AT2G18960	0.000238000665211859
AT3G60900	0.000238000665211859
AT3G62120	0.000238000665211859
AT2G27020	0.000237000662416851
AT2G28490	0.000237000662416851
AT5G55730	0.000237000662416851
AT5G01410	0.000236000659621843
AT4G39200	0.000236000659621843
AT3G46040	0.000236000659621843
AT5G08080	0.000236000659621843
AT1G11580	0.000236000659621843
AT5G37510	0.000235000656826836
AT3G15360	0.000235000656826836
AT1G24510	0.000235000656826836
AT3G05590	0.00023300065123682
AT2G20360	0.00023300065123682
AT1G78830	0.000232000648441812
AT4G11420	0.000232000648441812
AT3G56070	0.000232000648441812
AT2G21160	0.000231000645646804
AT4G35250	0.000231000645646804
AT4G01050	0.000231000645646804
AT5G52640	0.000231000645646804
AT1G17650	0.000230000642851797
AT4G24820	0.000230000642851797
AT3G57150	0.000230000642851797
AT3G07230	0.000230000642851797
AT3G53430	0.000230000642851797
AT1G66240	0.000230000642851797
AT3G22230	0.000230000642851797
AT1G72610	0.000230000642851797
AT1G17290	0.000229000640056789
AT5G16710	0.000229000640056789
AT3G53740	0.000229000640056789
AT2G40510	0.000229000640056789
AT1G27970	0.000228000637261781
AT1G32220	0.000227000634466773
AT4G17520	0.000227000634466773
AT1G09130	0.000226000631671765
AT2G02560	0.000226000631671765
AT3G02230	0.000226000631671765
AT4G37300	0.000226000631671765
AT2G46280	0.000225000628876758
AT1G45145	0.000225000628876758
AT3G44110	0.000225000628876758
AT5G51970	0.000225000628876758
AT1G48920	0.00022400062608175
AT1G24180	0.00022400062608175
AT1G66670	0.00022400062608175
AT3G22110	0.00022400062608175
AT3G18570	0.00022400062608175
AT5G26360	0.00022400062608175
AT4G13430	0.000223000623286742
AT1G03860	0.000223000623286742
AT3G52730	0.000223000623286742
AT1G56450	0.000223000623286742
AT5G13510	0.000223000623286742
AT1G52510	0.000223000623286742
AT5G08300	0.000223000623286742
AT3G63160	0.000223000623286742
AT1G30690	0.000221000617696726
AT3G14067	0.000221000617696726
ATCG01120	0.000220000614901718
AT4G20890	0.000220000614901718
AT4G03520	0.000220000614901718
AT5G66510	0.000219000612106711
AT5G14030	0.000219000612106711
AT5G63570	0.000219000612106711
AT5G15650	0.000219000612106711
ATCG00750	0.000218000609311703
AT4G13010	0.000218000609311703
ATCG00380	0.000217000606516695
AT5G18380	0.000217000606516695
AT5G58290	0.000217000606516695
AT3G25920	0.000217000606516695
AT1G80380	0.000217000606516695
AT1G14320	0.000216000603721687
AT5G13650	0.000216000603721687
AT3G23940	0.000216000603721687
AT5G62390	0.000215000600926679
